candidate_rank	word	combined_equal_corpus_ppm	hkcancor_count	cantomap_count	attested_both_spoken_corpora	cross_corpus_balance	hkcancor_top_pos	hkcancor_pos_counts	hkcancor_proper_like_share	hkcancor_jyutping_counts	cantomap_top_pos	cantomap_pos_counts	cantomap_jyutping_counts	cifu_top2000	cifu_rank	known_invalid_atomic	rime_present	rime_readings_compact	rime_source_files	review_flags	expert_status	expert_note
2253	十點	16.260427	4	0	false	0.000000	t	t:4	0.000000	sap6dim2:4				false		false	false			single_corpus_signal|rime_absent|numeric_measure_time_sequence|quantified_sequence	unreviewed	
2254	千三	16.260427	4	0	false	0.000000	m	m:4	0.000000	cin1saam1:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2255	千六	16.260427	4	0	false	0.000000	m	m:4	0.000000	cin1luk6:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2256	南華	16.260427	4	0	false	0.000000	nz	nz:3|nt:1	1.000000	naam4waa2:4				false		false	true	naam4waa2	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
2257	博物館	16.260427	4	0	false	0.000000	n	n:4	0.000000	bok3mat6gun2:4				false		false	true	bok3mat6gun2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2258	卡路里	16.260427	4	0	false	0.000000	q	q:4	0.000000	kaa1lou6lei5:4				false		false	true	kaa1lou6lei5	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2259	參觀	16.260427	4	0	false	0.000000	v	v:4	0.000000	caam1gun1:4				false		false	true	caam1gun1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2260	友仔	16.260427	4	0	false	0.000000	n	n:4	0.000000	jau2zai2:4				false		false	true	jau2zai2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2261	台北	16.260427	4	0	false	0.000000	ns	ns:4	1.000000	toi4bak1:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2262	合作	16.260427	4	0	false	0.000000	v	v:4	0.000000	hap6zok3:4				false		false	true	hap6zok3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2263	名詞	16.260427	4	0	false	0.000000	n	n:4	0.000000	ming4ci4:4				false		false	true	ming4ci4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2264	吹	16.260427	4	0	false	0.000000	v	v:4	0.000000	ceoi1:4				false		false	true	ceoi1|ceoi3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2265	周末	16.260427	4	0	false	0.000000	t	t:4	0.000000	zau1mut6:4				false		false	true	zau1mut6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2266	員工	16.260427	4	0	false	0.000000	n	n:4	0.000000	jyun4gung1:4				false		false	true	jyun4gung1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2267	唔只	16.260427	4	0	false	0.000000	d	d:2|v:1|c:1	0.000000	m4zi2:4				false		false	true	m4zi2	jyut6ping3.words.dict.yaml	single_corpus_signal|negated_sequence	unreviewed	
2268	喜劇	16.260427	4	0	false	0.000000	n	n:4	0.000000	hei2kek6:4				false		false	true	hei2kek6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2269	喲	16.260427	4	0	false	0.000000	y	y:4	0.000000	jo3:4				false		false	true	jo1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2270	噚日	16.260427	4	0	false	0.000000	t	t:4	0.000000	cam4jat6:4				false		false	true	cam4jat6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2271	困難	16.260427	4	0	false	0.000000	a	a:3|an:1	0.000000	kwan3naan4:4				true	1491	false	true	kwan3naan4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2272	國語	16.260427	4	0	false	0.000000	n	n:4	0.000000	gwok3jyu5:4				false		false	true	gwok3jyu5	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2273	地址	16.260427	4	0	false	0.000000	n	n:4	0.000000	dei6zi2:4				false		false	true	dei6zi2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2274	地產	16.260427	4	0	false	0.000000	n	n:4	0.000000	dei6caan2:4				true	1149	false	true	dei6caan2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2275	地鐵站	16.260427	4	0	false	0.000000	n	n:4	0.000000	dei6tit3zaam6:4				false		false	true	dei6tit3zaam6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2276	坐監	16.260427	4	0	false	0.000000	v	v:4	0.000000	co5gaam1:4				false		false	true	co5gaam1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2277	垃圾	16.260427	4	0	false	0.000000	n	n:4	0.000000	laap6saap3:4				false		false	true	laap6saap3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2278	埋來	16.260427	4	0	false	0.000000	v	v:4	0.000000	maai4lai4:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2279	執	16.260427	4	0	false	0.000000	v	v:4	0.000000	zap1:4				false		false	true	zap1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2280	基礎	16.260427	4	0	false	0.000000	n	n:4	0.000000	gei1co2:4				false		false	true	gei1co2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2281	報導	16.260427	4	0	false	0.000000	v	v:4	0.000000	bou3dou6:4				false		false	true	bou3dou6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2282	夠膽	16.260427	4	0	false	0.000000	v	v:4	0.000000	gau3daam2:4				false		false	true	gau3daam2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2283	夠鐘	16.260427	4	0	false	0.000000	v	v:2|a:2	0.000000	gau3zung1:4				false		false	true	gau3zung1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2284	大力士	16.260427	4	0	false	0.000000	nz	nz:4	1.000000	daai6lik6si6:4				false		false	true	daai6lik6si6	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
2285	大學生	16.260427	4	0	false	0.000000	n	n:4	0.000000	daai6hok6saang1:4				false		false	true	daai6hok6saang1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2286	大把	16.260427	4	0	false	0.000000	m	m:3|q:1	0.000000	daai6baa2:4				false		false	true	daai6baa2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2287	大瀑布	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	daai6buk6bou3:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2288	天氣	16.260427	4	0	false	0.000000	n	n:4	0.000000	tin1hei3:4				false		false	true	tin1hei3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2289	失業率	16.260427	4	0	false	0.000000	n	n:4	0.000000	sat1jip6leot2:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2290	奶	16.260427	4	0	false	0.000000	n	n:4	0.000000	naai5:4				false		false	true	naai1|naai4|naai5	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2291	好多時	16.260427	4	0	false	0.000000	d	d:4	0.000000	hou2do1si4:4				false		false	true	hou2do1si4	jyut6ping3.words.dict.yaml	single_corpus_signal|degree_sequence	unreviewed	
2292	婚	16.260427	4	0	false	0.000000	Ng	Ng:4	0.000000	fan1:4				false		false	true	fan1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2293	嫁	16.260427	4	0	false	0.000000	v	v:4	0.000000	gaa3:4				false		false	true	gaa3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2294	嫌	16.260427	4	0	false	0.000000	v	v:4	0.000000	jim4:4				false		false	true	jim4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2295	字幕	16.260427	4	0	false	0.000000	n	n:4	0.000000	zi6mok6:4				false		false	true	zi6mok6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2296	學費	16.260427	4	0	false	0.000000	n	n:4	0.000000	hok6fai3:4				false		false	true	hok6fai3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2297	客	16.260427	4	0	false	0.000000	n	n:4	0.000000	haak3:4				false		false	true	haak3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2298	宣傳	16.260427	4	0	false	0.000000	v	v:4	0.000000	syun1cyun4:4				false		false	true	syun1cyun4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2299	家樂	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	gaa1lok6:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2300	容納	16.260427	4	0	false	0.000000	v	v:4	0.000000	jung4naap6:4				false		false	true	jung4naap6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2301	實質上	16.260427	4	0	false	0.000000	d	d:4	0.000000	sat6zat1soeng6:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2302	小倩	16.260427	4	0	false	0.000000	nz	nz:4	1.000000	siu2sin6:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2303	小巴	16.260427	4	0	false	0.000000	n	n:4	0.000000	siu2baa1:4				false		false	true	siu2baa1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2304	小息	16.260427	4	0	false	0.000000	n	n:4	0.000000	siu2sik1:4				false		false	true	siu2sik1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2305	小芙蓉	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	siu2fu4jung4:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2306	就來	16.260427	4	0	false	0.000000	d	d:4	0.000000	zau6lai4:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2307	屋村	16.260427	4	0	false	0.000000	n	n:4	0.000000	uk1cyun1:4				false		false	true	uk1cyun1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2308	峰	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	fung1:4				false		false	true	fung1	jyut6ping3.chars.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
2309	巴閉	16.260427	4	0	false	0.000000	a	a:4	0.000000	baa1bai3:4				false		false	true	baa1bai3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2310	市長	16.260427	4	0	false	0.000000	n	n:4	0.000000	si5zoeng2:4				false		false	true	si5zoeng2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2311	帕斯	16.260427	4	0	false	0.000000	ns	ns:4	1.000000	paak3si1:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2312	幫忙	16.260427	4	0	false	0.000000	v	v:4	0.000000	bong1mong4:4				false		false	true	bong1mong4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2313	干擾	16.260427	4	0	false	0.000000	v	v:2|vn:2	0.000000	gon1jiu2:4				false		false	true	gon1jiu2|gon1jiu5	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2314	年代	16.260427	4	0	false	0.000000	n	n:4	0.000000	nin4doi6:4				true	1150	false	true	nin4doi6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2315	年薪	16.260427	4	0	false	0.000000	n	n:4	0.000000	nin4san1:4				false		false	true	nin4san1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2316	年青人	16.260427	4	0	false	0.000000	n	n:4	0.000000	nin4cing1jan4:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2317	幾千	16.260427	4	0	false	0.000000	m	m:4	0.000000	gei2cin1:4				false		false	false			single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
2318	幾點	16.260427	4	0	false	0.000000	r	r:4	0.000000	gei2dim2:4				true	1609	false	true	gei2dim2	jyut6ping3.words.dict.yaml	single_corpus_signal|numeric_measure_time_sequence|quantified_sequence	unreviewed	
2319	度度	16.260427	4	0	false	0.000000	r	r:2|q:2	0.000000	dou6dou6:4				false		false	true	dou6dou6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2320	度橋	16.260427	4	0	false	0.000000	v	v:4	0.000000	dok6kiu2:4				false		false	true	dok6kiu2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2321	廿一	16.260427	4	0	false	0.000000	m	m:4	0.000000	jaa6jat1:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2322	弊	16.260427	4	0	false	0.000000	a	a:2|v:2	0.000000	bai6:4				false		false	true	bai6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2323	彼此	16.260427	4	0	false	0.000000	r	r:4	0.000000	bei2ci2:4				false		false	true	bei2ci2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2324	後果	16.260427	4	0	false	0.000000	n	n:4	0.000000	hau6gwo2:4				false		false	true	hau6gwo2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2325	後生	16.260427	4	0	false	0.000000	a	a:4	0.000000	hau6saang1:4				true	1303	false	true	hau6saang1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2326	心願	16.260427	4	0	false	0.000000	n	n:4	0.000000	sam1jyun6:4				false		false	true	sam1jyun6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2327	忠直	16.260427	4	0	false	0.000000	a	a:4	0.000000	zung1zik6:4				false		false	true	zung1zik6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2328	忽然	16.260427	4	0	false	0.000000	d	d:4	0.000000	fat1jin4:4				true	1778	false	true	fat1jin4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2329	恩斯	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	jan1si1:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2330	惡劣	16.260427	4	0	false	0.000000	a	a:4	0.000000	ok3lyut6:4				false		false	true	ok3lyut3|ok3lyut6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2331	意外	16.260427	4	0	false	0.000000	an	an:2|a:1|n:1	0.000000	ji3ngoi6:4				false		false	true	ji3ngoi6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2332	感情	16.260427	4	0	false	0.000000	n	n:4	0.000000	gam2cing4:4				true	1256	false	true	gam2cing4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2333	慧嫻	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	wai6haan4:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2334	應承	16.260427	4	0	false	0.000000	v	v:4	0.000000	jing1sing4:4				false		false	true	jing1sing4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2335	成本	16.260427	4	0	false	0.000000	n	n:4	0.000000	sing4bun2:4				false		false	true	sing4bun2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2336	成藥	16.260427	4	0	false	0.000000	n	n:4	0.000000	sing4joek6:4				false		false	true	sing4joek6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2337	手術	16.260427	4	0	false	0.000000	n	n:4	0.000000	sau2seot6:4				false		false	true	sau2seot6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2338	打機	16.260427	4	0	false	0.000000	v	v:4	0.000000	daa2gei1:4				false		false	true	daa2gei1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2339	打算	16.260427	4	0	false	0.000000	vn	vn:2|v:2	0.000000	daa2syun3:4				false		false	true	daa2syun3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2340	打邊爐	16.260427	4	0	false	0.000000	v	v:4	0.000000	daa2bin1lou4:4				false		false	true	daa2bin1lou4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2341	投	16.260427	4	0	false	0.000000	v	v:4	0.000000	tau4:4				false		false	true	tau4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2342	招呼	16.260427	4	0	false	0.000000	v	v:4	0.000000	ziu1fu1:4				false		false	true	ziu1fu1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2343	捐血	16.260427	4	0	false	0.000000	v	v:2|vn:1|n:1	0.000000	gyun1hyut3:4				false		false	true	gyun1hyut3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2344	捨得	16.260427	4	0	false	0.000000	v	v:4	0.000000	se2dak1:4				false		false	true	se2dak1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2345	捷克	16.260427	4	0	false	0.000000	ns	ns:4	1.000000	zit3haak1:4				false		false	true	zit3hak1	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
2346	掌上壓	16.260427	4	0	false	0.000000	n	n:4	0.000000	zoeng2soeng6aat3:4				false		false	true	zoeng2soeng6aat3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2347	掛	16.260427	4	0	false	0.000000	v	v:4	0.000000	gwaa3:4				false		false	true	gwaa3|kwaa3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2348	推出	16.260427	4	0	false	0.000000	v	v:4	0.000000	teoi1ceot1:4				false		false	true	teoi1ceot1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2349	揾笨	16.260427	4	0	false	0.000000	v	v:4	0.000000	wan2ban6:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2350	揾錢	16.260427	4	0	false	0.000000	v	v:4	0.000000	wan2cin2:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2351	揾食	16.260427	4	0	false	0.000000	v	v:4	0.000000	wan2sik6:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2352	搦	16.260427	4	0	false	0.000000	v	v:4	0.000000	nik1:4				false		false	true	nik1|nok6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2353	摸	16.260427	4	0	false	0.000000	v	v:4	0.000000	mo2:4				false		false	true	mo1|mo2|mok3|mok6|mou4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2354	撩	16.260427	4	0	false	0.000000	v	v:4	0.000000	liu2:3|liu1:1				false		false	true	liu1|liu2|liu4|liu6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2355	操作	16.260427	4	0	false	0.000000	v	v:4	0.000000	cou1zok3:4				false		false	true	cou1zok3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2356	擰頭	16.260427	4	0	false	0.000000	v	v:4	0.000000	ling6tau2:4				false		false	true	ning6tau2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2357	支持	16.260427	4	0	false	0.000000	v	v:2|vn:2	0.000000	zi1ci4:4				true	966	false	true	zi1ci4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2358	收工	16.260427	4	0	false	0.000000	v	v:4	0.000000	sau1gung1:4				false		false	true	sau1gung1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2359	收購	16.260427	4	0	false	0.000000	v	v:4	0.000000	sau1kau3:4				false		false	true	sau1gau3|sau1kau3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2360	救	16.260427	4	0	false	0.000000	v	v:4	0.000000	gau3:4				false		false	true	gau3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2361	散	16.260427	4	0	false	0.000000	v	v:2|a:1|n:1	0.000000	saan2:4				false		false	true	saan2|saan3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2362	日後	16.260427	4	0	false	0.000000	t	t:4	0.000000	jat6hau6:4				true	1556	false	true	jat6hau6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2363	明知	16.260427	4	0	false	0.000000	v	v:4	0.000000	ming4zi1:4				false		false	true	ming4zi1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2364	星期二	16.260427	4	0	false	0.000000	t	t:4	0.000000	sing1kei4ji6:4				false		false	true	sing1kei4ji6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2365	暢	16.260427	4	0	false	0.000000	v	v:4	0.000000	coeng3:4				false		false	true	coeng3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2366	曾經	16.260427	4	0	false	0.000000	d	d:4	0.000000	cang4ging1:4				true	1015	false	true	cang4ging1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2367	有錢佬	16.260427	4	0	false	0.000000	n	n:4	0.000000	jau5cin2lou2:4				false		false	true	jau5cin2lou2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2368	本地	16.260427	4	0	false	0.000000	r	r:4	0.000000	bun2dei6:4				true	1753	false	true	bun2dei6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2369	李生	16.260427	4	0	false	0.000000	nr	nr:4	1.000000	lei5saang1:4				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
2370	架構	16.260427	4	0	false	0.000000	vn	vn:2|v:1|n:1	0.000000	gaa3kau3:4				true	1503	false	true	gaa3gau3|gaa3kau3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2371	校園	16.260427	4	0	false	0.000000	n	n:4	0.000000	haau6jyun4:4				false		false	true	haau6jyun4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2372	桂味	16.260427	4	0	false	0.000000	nz	nz:4	1.000000	gwai3mei6:4				false		false	true	gwai3mei2	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
2373	樂隊	16.260427	4	0	false	0.000000	n	n:4	0.000000	ngok6deoi2:4				false		false	true	ngok6deoi2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2374	樣樣	16.260427	4	0	false	0.000000	q	q:4	0.000000	joeng6joeng6:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2375	機倉	16.260427	4	0	false	0.000000	n	n:4	0.000000	gei1cong1:4				false		false	false			single_corpus_signal|rime_absent	unreviewed	
2376	欣賞	16.260427	4	0	false	0.000000	v	v:4	0.000000	jan1soeng2:4				true	1782	false	true	jan1soeng2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2377	殘	16.260427	4	0	false	0.000000	a	a:4	0.000000	caan4:4				false		false	true	caan4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
2378	殺氣	16.260427	4	0	false	0.000000	n	n:4	0.000000	saat3hei3:4				false		false	true	saat3hei3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2379	每個	16.260427	4	0	false	0.000000	r	r:4	0.000000	mui5go3:4				true	1492	true	false			known_invalid_atomic|single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
2380	每次	16.260427	4	0	false	0.000000	r	r:4	0.000000	mui5ci3:4				false		false	false			single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
2381	比例	16.260427	4	0	false	0.000000	n	n:4	0.000000	bei2lai6:4				true	1745	false	true	bei2lai6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2382	氧氣	16.260427	4	0	false	0.000000	n	n:4	0.000000	joeng5hei3:4				false		false	true	joeng5hei3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
2383	求其	16.260427	4	0	false	0.000000	a	a:3|d:1	0.000000	kau4kei4:4				false		false	true	kau4kei4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
